mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,221.69,68,1,39.17,0,1,1,3,2,1,0,0,2,7,1,2,2,0,4,5,2,2,0,0,0,5
1,1170.17,24,1,42.96,0,0,1,1,1,1,0,4,0,2,0,0,1,3,1,1,0,0,1,1,2,2
0,92.45,36,1,7.13,0,0,1,0,0,1,1,1,1,1,1,1,2,1,1,4,1,2,1,0,2,3
0,71.82,28,0,72.48,0,2,3,0,0,0,2,0,1,2,2,1,3,2,1,2,0,1,1,1,1,1
0,8.67,46,0,180.76,0,0,1,2,1,1,2,3,0,1,1,3,1,2,0,3,1,3,0,2,0,2
1,2178.67,43,0,336.76,1,2,2,1,1,2,0,2,2,3,0,1,2,0,1,2,0,0,4,0,3,2
1,991.37,31,3,29.51,0,1,2,0,0,1,0,5,1,3,1,0,0,1,1,1,1,0,0,0,0,1
0,11.09,27,0,58.11,0,0,0,2,1,1,2,0,1,4,0,3,1,0,0,0,1,1,2,0,2,1
0,36,40,2,67.57,0,1,1,0,1,1,1,3,2,5,2,2,1,2,0,1,2,2,0,2,1,2
1,1380.86,49,0,104.26,0,2,1,3,0,0,0,1,3,6,1,2,1,0,3,3,0,1,1,0,0,2
1,1507.41,30,1,4.5,0,0,1,2,1,0,1,3,1,1,2,2,1,1,1,4,1,2,6,1,0,1
0,22.13,48,1,174.59,0,0,0,1,1,1,2,2,3,3,0,1,2,1,4,4,0,0,0,0,0,1
0,66.81,28,1,26.46,0,2,1,0,0,1,0,2,0,5,1,2,3,0,2,2,0,4,0,1,0,1
0,65.29,35,0,33.58,0,2,3,0,1,0,2,3,0,2,1,1,4,0,0,3,2,4,2,0,0,2
1,943.41,40,0,40.49,0,2,1,0,0,0,0,3,2,1,2,1,2,3,0,0,0,1,0,2,0,1
0,128.55,49,0,119.55,0,0,0,1,0,1,2,0,2,0,4,1,5,2,2,1,0,1,1,3,0,2
0,1.29,36,0,164.9,0,0,0,1,0,0,1,4,1,6,1,0,2,0,0,2,0,3,2,1,1,4
1,1267.72,40,0,7.42,0,1,1,1,0,2,1,2,0,0,1,1,2,1,1,1,1,4,2,1,1,3
0,78.8,25,1,167.89,0,1,0,0,0,2,0,2,0,1,1,0,2,2,1,3,2,2,1,0,2,1
1,1399.23,37,1,10.2,0,2,1,2,1,2,0,4,2,3,0,1,2,1,0,0,1,0,2,0,0,3
0,13.66,65,0,65.48,0,2,0,2,0,1,1,1,1,4,3,2,1,0,0,0,0,5,0,2,3,1
0,31.88,44,0,16.66,0,5,1,3,0,0,1,2,0,2,1,0,1,2,0,1,0,0,2,0,1,1
0,23.44,39,0,185.08,0,0,1,2,1,0,3,2,1,5,0,0,3,0,1,4,0,3,0,0,0,4
1,1150.3,30,0,0.21,0,2,1,1,1,0,0,3,0,1,1,1,0,1,1,1,4,0,0,2,1,1
0,178.44,46,0,396.02,0,0,1,0,1,1,1,3,2,0,1,2,1,1,0,2,0,7,0,0,1,0
0,23.71,26,0,16.39,0,1,1,0,0,0,1,4,0,3,0,1,2,1,0,3,1,2,3,1,1,1
0,102.5,24,2,108.98,0,1,1,1,1,1,0,2,0,7,2,0,2,0,1,3,2,1,0,0,0,2
0,458.31,44,1,154.56,0,1,0,1,1,1,0,2,1,2,1,1,2,0,1,4,1,0,0,0,0,3
0,90.57,55,0,103.01,0,1,2,2,1,3,0,2,1,4,0,0,0,0,1,2,2,0,1,0,0,0
0,347.56,36,0,123.21,0,0,0,1,0,0,1,4,0,1,1,0,0,2,0,2,1,3,0,1,2,3
0,6.13,61,0,6.06,0,1,0,0,0,1,1,3,1,0,0,1,2,1,2,2,1,1,1,0,0,2
1,1242.12,33,1,72.19,0,1,2,0,1,0,0,3,0,4,1,0,2,1,2,3,0,0,1,1,1,3
0,22.48,41,0,30.68,1,0,1,0,0,1,2,2,1,4,0,1,2,1,0,3,1,1,0,0,0,2
1,1158.57,25,0,7.17,0,0,1,0,2,0,1,2,1,4,1,1,3,0,0,2,1,1,0,1,0,2
1,908.02,28,0,48.47,0,0,1,0,0,2,0,1,0,3,0,1,1,1,3,1,2,0,1,0,0,2
1,1177.74,35,0,67.72,0,1,0,0,1,1,0,0,1,3,2,0,2,0,2,6,0,2,2,0,0,4
0,23.69,54,0,40.74,0,1,2,2,1,1,1,1,0,4,2,0,3,3,0,0,1,3,0,0,1,6
1,866.94,29,1,56.85,0,0,2,0,0,0,0,0,1,2,0,0,3,0,1,3,0,4,1,0,1,1
0,57.34,55,0,38.28,0,1,0,0,0,1,0,2,1,3,0,1,1,2,2,1,0,2,0,1,3,2
0,8.48,37,0,160.61,0,3,2,1,1,1,0,2,0,2,0,1,4,1,3,1,4,3,0,1,1,3
0,272.83,24,1,13.98,0,0,1,0,1,0,3,1,2,2,0,1,3,0,2,0,2,4,1,1,1,8
0,0.86,27,1,7.07,0,1,2,0,2,2,1,3,0,5,0,1,1,3,3,1,1,1,2,2,2,0
0,2.37,41,0,10.25,0,0,1,3,1,2,0,4,1,3,2,0,2,2,1,2,1,2,0,1,2,0
1,1653.92,65,1,211.63,0,5,1,0,2,1,0,5,2,1,3,2,1,1,0,3,2,2,0,1,0,2
0,5.38,41,0,121.66,0,0,3,1,0,0,2,2,1,2,1,3,3,1,4,2,1,0,2,0,0,3
1,1015.49,25,1,53.01,0,4,0,1,0,1,0,4,3,1,0,2,0,1,0,1,1,2,1,1,0,1
0,0.67,23,0,9.42,0,0,0,2,2,1,1,0,1,4,0,2,1,0,0,3,0,0,3,2,2,0
1,953.3,42,0,16.46,0,0,1,0,0,0,2,8,1,0,1,1,3,1,0,2,0,1,0,1,0,0
1,1254.34,48,0,20.82,0,3,2,0,0,0,1,1,2,4,0,2,3,2,0,3,2,2,0,0,0,1
0,78.55,50,0,121.22,0,3,2,0,2,1,3,4,0,2,2,1,2,1,0,2,0,1,2,1,1,1
1,1021.27,33,0,21.72,0,1,1,1,0,2,0,4,1,1,0,1,4,1,0,3,0,4,0,1,0,2
0,82.12,82,1,47.35,0,0,0,2,1,2,3,3,0,3,0,1,2,0,1,1,0,2,1,2,1,3
1,1154.83,25,0,144.56,0,0,0,0,4,0,1,2,1,0,2,0,2,1,0,0,0,1,2,0,1,2
0,116.01,36,0,300.7,0,2,0,0,0,1,2,3,2,7,0,0,0,2,2,3,1,0,1,1,0,4
0,92,34,1,319.9,0,1,1,0,0,0,0,3,2,2,1,1,1,2,0,1,2,3,1,1,1,0
0,1.26,20,1,130.72,0,3,2,3,1,0,1,3,0,3,2,1,0,0,1,1,0,0,1,0,2,1
1,1488.69,38,1,85.55,0,1,0,0,1,0,0,2,1,3,1,0,2,2,0,2,3,3,1,2,2,2
1,2377.69,50,0,94.67,1,1,0,2,3,0,2,5,1,2,8,1,4,0,2,2,1,2,0,0,1,5
1,1805.88,43,0,4.76,0,3,2,0,3,0,2,1,4,5,1,3,0,2,1,2,0,1,1,0,2,2
1,1114.17,63,0,1.45,0,2,0,0,2,1,0,2,0,3,1,0,0,0,0,0,1,4,1,0,2,2
0,15.67,35,0,18.22,0,0,1,1,0,0,2,5,0,1,0,2,1,1,2,2,1,0,3,1,1,3
0,378.62,24,1,77.14,0,1,0,5,0,0,2,4,0,8,1,2,2,0,2,2,1,1,0,2,0,0
1,1504.55,25,0,2.54,0,0,2,1,0,2,1,1,1,5,1,0,2,0,0,1,2,2,0,1,1,4
1,1461.08,28,2,227.44,0,0,2,1,0,2,1,1,2,3,0,3,1,2,1,2,2,3,2,0,0,2
1,1195.34,38,0,13.71,0,2,0,1,0,0,0,1,0,4,3,2,6,3,0,0,0,2,1,0,0,1
1,2331.51,31,1,62.3,1,0,2,3,2,0,1,4,2,4,1,1,0,0,1,3,0,2,3,0,3,2
1,1583.91,30,0,80.59,0,1,1,4,2,0,1,1,0,2,3,1,1,0,0,0,1,1,2,1,1,4
1,2008.38,35,1,42.51,0,1,1,4,2,0,1,3,2,3,1,1,6,1,0,1,2,1,2,2,2,2
1,1191.79,34,0,73.9,0,0,1,0,0,0,0,2,1,1,1,2,2,2,1,3,0,1,2,0,1,2
1,1328.07,28,0,130.5,0,3,1,0,1,2,2,1,0,1,1,1,0,2,1,0,3,1,1,0,3,1
0,57.37,40,0,129.22,0,3,1,1,1,2,1,5,2,1,0,3,2,2,0,0,1,1,3,1,1,3
1,782.97,36,1,5.3,0,0,0,0,1,1,0,3,1,3,1,0,2,0,1,1,0,0,0,0,0,1
0,116.53,18,1,18.99,0,0,1,1,1,1,0,1,1,2,1,4,3,0,0,2,0,5,1,2,2,4
0,310.89,49,0,133.04,0,2,0,1,0,2,0,2,1,3,2,1,2,0,1,5,1,2,0,1,2,1
0,43.25,64,1,172.23,0,1,1,1,1,1,1,7,0,2,1,2,5,1,0,2,0,2,0,0,0,3
0,9.39,42,1,74.36,0,3,2,2,1,2,1,1,0,1,2,1,0,0,1,3,1,1,1,0,1,1
1,11301.76,27,0,39217.11,0,3,0,0,0,4,2,2,0,3,2,0,3,1,2,2,0,1,1,0,0,0
1,1456.68,48,0,147.85,0,2,1,1,0,0,1,1,2,4,0,1,2,2,1,3,1,2,0,0,0,3
0,0.69,28,0,52.45,0,0,0,0,1,2,1,1,1,3,0,3,1,0,0,3,1,1,0,0,0,4
1,1768.25,58,0,73.7,0,1,2,0,2,1,1,2,1,7,0,1,3,0,0,3,2,1,1,0,0,5
1,1376.99,25,0,32.32,0,4,1,1,0,3,1,2,1,2,0,1,0,1,2,2,1,2,1,2,0,4
1,1844.84,41,0,452.16,0,0,4,0,1,1,2,1,1,2,1,1,0,1,0,4,1,1,3,2,0,5
0,139.97,29,0,4.72,0,0,0,2,0,1,1,1,0,4,0,0,3,0,0,4,0,3,0,0,3,0
0,155.25,27,0,235.02,0,1,2,0,1,2,1,4,2,3,1,3,2,0,2,3,1,1,0,0,0,2
0,27.57,25,0,87.34,0,0,0,1,0,0,0,4,0,5,1,1,1,0,1,5,1,1,0,0,0,1
0,104.38,27,0,207.09,0,0,0,1,3,0,1,5,3,4,2,2,6,4,2,2,0,2,0,0,0,1
0,45.09,31,0,6.87,0,0,0,1,2,1,0,0,2,3,1,0,2,2,2,2,0,2,3,0,1,0
1,1575.77,43,1,34.23,0,1,1,1,2,1,0,3,5,2,0,1,0,0,0,3,3,1,0,1,0,4
0,31.11,27,1,255,1,1,2,0,0,2,1,2,0,2,0,1,1,0,1,1,2,3,0,0,1,4
0,21.6,44,0,76.13,0,0,3,3,0,1,0,1,0,0,1,1,1,0,1,1,1,3,1,0,0,5
1,1175.99,44,1,152.09,0,1,3,0,0,0,1,0,0,2,1,1,2,0,1,0,1,2,2,1,1,2
0,51.64,41,0,49.97,0,2,2,2,4,1,1,2,1,1,1,2,1,2,1,4,1,1,1,0,0,1
0,217.54,57,0,161.61,0,0,1,1,0,1,1,0,0,3,3,2,0,0,0,3,3,1,0,0,2,0
0,65.26,28,1,227.44,0,0,0,2,0,2,0,3,0,0,1,2,0,0,0,2,0,1,0,0,0,2
1,1174.73,46,0,41.87,0,0,1,0,1,0,0,1,1,3,0,0,1,2,0,5,2,2,0,0,0,4
0,35.13,30,0,2.07,0,3,0,2,0,1,0,2,1,2,0,0,1,1,1,2,3,2,1,1,1,5
0,41.94,23,1,15.73,0,2,1,0,1,2,1,2,1,5,0,1,4,0,1,1,2,4,1,1,2,3
1,6319.88,48,0,21399.84,0,0,1,0,0,0,0,2,1,4,0,2,1,2,1,0,0,2,3,2,1,1
0,187.23,43,0,287.4,0,1,0,0,1,2,0,2,0,6,2,1,0,1,0,1,1,2,1,1,2,2
1,2078.73,31,0,266.6,0,1,1,1,1,1,1,2,1,2,1,4,1,3,3,4,0,3,3,1,0,2
0,13.4,33,0,5.18,0,2,0,0,1,0,1,1,0,3,0,0,2,0,0,4,0,2,2,0,0,3
0,7.7,61,1,109.29,0,3,1,1,1,1,0,2,0,7,2,2,0,0,0,2,0,1,4,0,1,0
1,1046.49,44,0,56.44,0,0,0,2,3,1,0,1,0,3,2,0,2,1,0,2,0,1,0,3,0,1
1,2048.7,21,0,45.45,0,0,1,2,0,0,3,2,3,5,1,0,3,0,2,2,1,2,3,2,1,4
0,3.57,23,0,4,0,0,0,1,2,3,1,1,0,2,3,1,3,1,1,2,1,2,2,2,0,4
0,14.14,31,0,148.69,0,0,1,1,1,3,2,3,1,2,2,0,2,0,0,4,2,2,2,0,0,0
0,0.02,34,2,22.44,0,3,1,0,0,1,0,1,0,3,1,0,1,1,1,1,2,3,0,1,1,3
0,103.01,32,1,37.42,0,3,1,0,0,2,0,0,0,3,0,1,3,0,0,3,1,3,0,0,0,0
1,1762.56,24,1,20.79,0,0,2,0,1,0,1,2,1,5,2,5,0,2,2,3,0,5,1,1,2,2
0,31.04,29,1,93.43,0,0,1,1,0,0,0,5,2,1,1,1,2,1,1,1,2,3,1,0,2,1
1,1401.21,34,1,74.8,0,1,0,1,3,0,2,4,1,3,0,2,0,1,0,2,3,1,0,0,0,1
1,2077.42,37,0,144.3,1,1,1,0,2,0,0,2,1,4,3,1,3,1,0,1,4,2,1,0,1,3
0,51.74,55,0,95.81,0,0,1,1,1,0,2,4,1,6,0,0,4,1,0,3,2,3,1,4,0,4
0,273.22,65,1,464.87,0,1,0,1,2,0,2,2,1,4,1,0,0,1,0,1,3,4,0,0,0,1
0,25.62,27,1,0.88,0,1,0,1,1,2,2,5,0,8,4,2,2,2,0,1,0,2,1,1,1,1
0,42.71,30,0,556.36,1,1,2,0,1,1,0,4,2,0,2,0,1,1,2,6,0,1,0,0,2,1
0,88.58,49,0,10.22,0,2,2,0,3,1,1,2,2,3,0,0,4,0,2,0,2,2,1,1,0,3
0,79.23,58,0,132.68,0,0,1,2,1,2,1,1,3,2,0,1,5,0,2,2,3,1,1,3,1,1
0,220.43,60,0,44.29,0,1,1,3,0,1,3,3,1,6,0,1,1,1,3,0,1,0,2,3,1,2
0,6.01,31,0,22.57,0,0,2,1,0,1,0,2,1,6,0,0,0,0,1,1,1,2,0,1,1,1
1,1536.12,33,0,40.5,0,3,4,1,1,1,1,5,0,5,0,0,2,0,1,1,0,0,1,0,0,3
1,1731.76,53,0,67.78,0,0,2,0,3,1,1,4,0,6,0,0,2,1,0,3,2,2,2,1,2,1
1,1198.5,33,1,35.28,1,1,1,2,0,0,1,3,2,4,1,2,0,0,2,2,0,0,0,2,1,1
1,903.24,30,0,7.73,0,0,0,1,1,0,1,2,1,1,0,0,1,0,0,1,2,4,1,0,1,0
1,990.79,40,1,189.22,0,0,0,0,0,0,0,3,1,3,2,4,0,2,2,1,0,3,0,0,1,1
1,1536.04,42,0,186.2,0,0,1,0,1,1,2,4,1,2,1,1,7,0,2,5,2,2,1,3,1,0
1,1585.26,34,0,29.24,0,0,2,0,1,1,1,2,1,1,0,0,4,2,0,2,2,4,3,1,3,1
1,1819.7,46,1,62.82,0,1,1,3,1,1,2,2,1,4,1,2,3,1,2,2,2,1,1,2,0,1
1,980.5,57,0,235.09,0,2,0,1,1,2,0,2,1,1,0,0,1,0,2,3,1,2,1,0,0,3
0,230.59,54,1,196.15,0,1,2,0,0,5,1,4,1,3,2,1,4,3,2,3,1,3,3,0,0,0
0,10.29,35,0,13.35,0,2,1,2,3,3,0,3,0,2,1,2,1,1,0,2,1,3,1,2,2,2
0,56.73,33,1,17.35,0,0,0,1,0,0,0,3,1,7,1,0,3,2,0,2,3,0,1,1,0,1
1,1705.18,28,0,100.98,1,1,0,1,1,1,0,1,1,5,3,0,0,2,2,2,3,2,1,2,3,1
1,2043.41,40,4,251.29,0,0,2,1,1,3,1,6,0,3,0,0,1,0,0,2,4,1,3,2,1,3
1,667.21,49,2,12.71,0,1,0,0,1,2,0,2,1,0,0,1,1,1,0,1,0,3,0,1,1,1
1,1327.99,34,1,77.88,0,3,2,0,1,0,1,2,4,1,2,2,2,0,0,0,1,2,1,2,2,0
0,250.08,50,0,62.14,0,1,1,1,0,0,1,2,1,2,4,1,4,1,2,4,2,3,1,0,0,1
0,181.64,26,0,350.77,0,0,1,1,0,1,0,1,1,6,1,2,5,1,0,2,0,3,1,2,3,2
1,2244.52,47,0,13.17,1,3,2,4,1,1,1,3,0,3,1,1,1,3,1,6,3,5,2,0,1,3
1,1707.03,35,0,723.33,0,1,0,3,2,0,2,5,1,5,1,1,1,1,2,3,1,0,2,2,0,1
1,1200.36,28,1,33.62,0,1,2,1,0,1,2,2,1,2,0,0,3,1,0,3,1,2,1,0,0,2
0,10.33,41,1,0.72,0,0,1,2,1,0,1,4,0,5,1,0,2,2,0,0,2,5,1,2,2,0
1,931.17,38,0,110.72,0,0,0,1,0,0,0,2,0,4,0,0,0,1,1,0,1,1,0,0,1,3
1,1614.15,19,0,77.16,0,1,2,0,0,1,0,2,2,2,1,0,2,3,2,3,1,4,1,2,2,3
1,1120.85,26,1,125.3,0,0,3,2,0,1,1,1,0,1,1,1,1,3,2,3,0,1,0,1,1,2
0,153.3,28,0,98.47,0,1,0,0,1,2,0,1,1,4,4,1,1,0,3,3,1,0,1,1,3,2
1,1472.82,63,1,80.06,0,0,0,1,0,0,4,3,1,9,1,3,1,1,0,0,0,3,2,0,0,1
0,110.21,44,0,5.84,1,0,1,0,2,0,0,6,1,2,0,0,0,1,2,2,0,1,1,0,0,1
1,1210.6,57,0,8.86,0,0,2,1,0,1,0,1,1,4,0,1,2,0,2,0,1,1,3,2,0,2
1,1190.36,31,0,0.92,0,4,0,0,2,1,1,3,3,5,0,0,2,0,0,5,1,2,0,0,0,0
1,1156.81,39,0,35.74,1,2,0,0,1,1,0,2,0,2,1,0,2,1,3,1,2,2,0,0,0,3
0,105.89,25,0,120.19,0,1,1,1,0,1,1,3,0,3,2,3,2,0,1,2,1,1,1,1,2,0
0,15.12,31,0,25.15,0,0,0,3,2,0,2,3,0,1,1,0,4,1,2,2,2,1,2,1,1,1
0,158.58,47,1,114.52,0,0,0,3,0,0,1,4,3,4,1,1,5,1,1,2,0,2,0,0,0,0
0,130.22,49,0,108.59,0,0,3,2,0,0,0,3,0,0,1,0,2,1,2,3,1,1,1,1,1,3
0,5.15,25,1,35.76,0,0,0,0,1,0,0,1,1,4,0,0,1,1,0,2,2,0,1,1,0,4
1,1807.78,20,0,7.87,1,2,1,1,0,0,2,4,0,2,3,3,3,1,5,1,2,0,1,0,1,4
0,44.82,43,0,48.2,0,0,1,0,0,0,0,2,1,8,1,2,2,4,2,0,0,0,0,0,1,3
1,1267.74,20,1,4.97,0,1,0,1,1,2,1,1,1,2,1,0,3,1,1,5,0,2,0,0,1,4
0,21.42,41,0,2.55,0,3,0,0,0,0,0,2,1,2,0,3,5,3,1,0,1,1,0,1,0,3
0,14.72,34,0,75.16,0,1,2,0,2,1,0,6,1,1,1,0,4,1,1,5,3,4,1,1,0,2
1,18170.07,25,1,48022.68,0,0,0,1,1,1,1,1,0,2,1,1,2,1,0,2,1,2,1,1,0,1
0,63.81,57,1,132.79,0,0,0,0,2,1,1,0,0,3,2,2,3,1,1,1,1,5,1,1,1,3
0,26.7,59,2,38.91,0,1,1,3,2,1,0,0,3,8,1,3,1,1,1,1,2,3,0,0,2,2
1,1025.29,60,0,524.08,0,1,0,1,1,0,1,0,0,3,1,0,0,2,0,1,0,2,0,2,2,2
0,5.31,42,1,25.85,0,1,1,1,2,2,0,2,0,2,0,2,2,1,3,2,2,0,2,1,0,0
1,1523.58,40,1,185.74,0,3,2,1,0,1,4,0,0,3,0,1,3,3,0,2,1,1,0,1,3,2
1,1163.54,49,1,63.38,0,0,0,2,0,1,0,2,0,3,1,0,6,1,0,3,0,3,1,1,1,3
0,24.52,47,0,43.29,0,0,1,0,0,3,3,4,2,3,1,0,1,0,0,2,0,3,2,1,1,5
0,17.48,21,1,130.56,0,0,1,0,2,1,2,3,1,4,4,3,1,2,0,2,1,1,1,1,2,0
1,1497.51,42,0,137.6,0,1,2,0,1,0,0,3,3,1,2,1,0,0,2,2,2,2,2,0,0,2
1,1208.53,57,0,148.9,0,0,2,2,2,1,1,0,1,2,0,1,2,2,0,5,1,0,2,2,0,1
1,1093.76,29,1,89.89,0,1,1,0,1,1,2,2,2,2,1,1,4,2,1,0,0,1,0,0,0,1
0,27.53,21,1,24.91,0,1,1,1,1,0,1,0,0,4,2,2,4,0,1,3,1,1,1,0,1,4
0,96.68,35,1,12.8,0,1,1,0,0,3,1,2,0,2,2,4,1,1,0,5,0,3,0,2,1,1
1,1056.5,23,0,71.54,0,0,0,0,2,2,1,2,1,1,2,0,1,0,0,5,1,2,3,3,0,0
1,1341.99,25,1,57.08,0,0,1,2,2,2,0,0,0,3,0,2,2,1,2,1,1,4,0,2,0,3
1,1340.21,31,1,43.98,0,1,0,0,3,2,0,1,2,1,0,2,4,2,1,1,0,2,2,1,0,4
1,751.14,44,1,11.38,0,1,0,0,0,2,1,2,0,2,0,1,4,0,2,1,0,1,1,1,0,2
0,38.33,36,0,180.53,0,0,2,0,2,2,1,7,2,2,0,0,3,3,1,3,1,2,1,1,3,2
1,1528.1,46,0,14.31,0,0,1,3,1,0,2,3,1,1,1,2,5,3,0,1,1,1,0,0,1,3
1,995.31,39,2,19.38,0,0,0,2,0,0,2,0,1,0,1,0,2,0,0,6,0,0,1,2,2,3
0,223.11,43,0,56.37,0,1,0,0,0,1,0,2,2,3,0,1,5,0,0,1,1,2,1,0,0,3
1,1622.25,44,0,212.9,0,1,2,2,0,3,2,2,0,2,1,2,1,2,2,1,1,4,2,2,1,0
1,867.14,51,1,0.06,0,1,0,1,0,0,0,3,1,0,2,2,0,0,0,3,1,2,1,0,3,0
1,1589.66,66,0,102.39,0,2,1,1,1,0,1,6,1,2,1,2,4,0,0,4,2,2,1,3,0,3
1,11382.73,45,0,19011.87,0,2,0,1,0,0,1,2,1,1,2,0,3,1,0,3,0,2,2,2,2,1
0,110.88,33,0,39.58,0,2,1,1,0,1,0,1,0,4,2,0,1,0,1,2,0,4,2,0,1,7
0,6.84,21,1,37.07,0,1,0,1,0,1,1,0,0,4,0,4,2,1,0,1,1,1,0,0,2,2
0,5.6,30,1,21.12,0,2,0,1,3,2,1,0,1,3,3,1,0,1,0,1,2,4,0,0,2,1
1,964.51,45,2,17.62,0,0,1,0,2,1,1,3,0,2,1,0,3,3,2,1,0,0,0,0,0,1
1,1205.54,36,0,69.45,0,3,0,0,1,3,0,2,1,5,0,0,1,0,2,1,1,4,1,2,1,1
1,1672.56,22,0,23.87,0,2,0,1,2,0,1,1,0,2,0,0,3,0,0,1,5,3,1,0,1,5
1,1480.41,52,1,169.52,0,1,1,0,1,0,0,4,2,2,2,2,2,2,2,4,0,2,1,2,0,0
1,1285.13,22,1,194.81,0,0,1,1,3,3,1,3,2,1,0,0,4,1,1,3,1,2,0,1,0,0
1,1196.87,28,0,78.15,0,1,0,1,1,2,0,1,0,5,1,1,0,0,2,1,2,2,1,1,1,1
0,4.25,40,0,36.79,0,0,1,2,1,0,1,0,1,3,2,1,0,0,3,1,2,1,2,1,0,3
0,47.38,26,0,10.75,0,0,1,0,0,1,0,1,1,2,0,2,3,0,0,1,1,3,3,2,2,0
1,1090.33,32,0,11.41,0,0,3,1,2,0,0,3,0,4,1,0,2,0,1,2,0,1,1,2,0,0
1,1309.91,31,0,316.68,0,2,0,1,0,2,0,5,0,2,0,0,6,0,2,1,2,4,2,0,0,1
0,20.56,38,0,41.16,0,2,1,0,2,0,0,2,0,3,1,2,5,1,0,2,1,2,2,1,5,1
0,3.9,28,0,2.01,0,2,1,1,0,1,2,1,0,5,2,0,5,3,1,3,0,1,0,3,1,1
1,1568.97,46,1,88.91,0,0,1,0,0,0,1,0,0,6,2,4,5,1,1,1,1,1,1,1,3,2
0,93.43,21,0,70.87,1,0,0,1,0,1,5,1,1,1,0,0,1,2,1,3,0,0,1,0,1,2
0,200.24,33,0,90.47,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,3,1,4,2,2,1,0
0,207.94,74,1,56.51,0,0,1,0,1,0,0,2,0,4,1,1,1,2,1,1,4,3,1,0,0,1
1,1645.36,42,0,92.45,0,1,1,0,0,3,1,4,2,2,2,0,0,0,1,2,0,3,2,1,2,5
0,6.61,39,1,81.25,1,0,0,0,4,0,1,1,0,1,0,1,4,0,0,0,1,2,1,0,3,5
1,1500.82,24,1,38.53,0,0,2,1,1,0,0,2,1,7,1,1,0,0,1,3,0,2,0,2,1,4
0,32.41,56,1,4.47,1,0,0,0,2,0,1,2,0,3,1,1,0,1,1,2,3,0,0,0,0,5
1,1219.16,39,0,26.71,0,1,0,2,0,0,0,3,0,5,0,1,2,0,0,2,0,2,3,1,1,3
1,1749.72,27,1,36.69,1,1,0,1,1,1,4,4,1,5,1,1,3,5,0,2,0,2,3,2,0,0
0,26.28,33,0,56.23,0,0,0,1,0,0,1,0,0,2,3,0,3,3,1,3,0,2,2,0,1,3
0,539.3,27,0,315.41,0,0,0,0,1,2,0,1,1,2,3,0,0,0,2,0,2,1,0,1,0,2
0,74.61,38,0,87.25,0,1,1,0,2,0,2,2,0,0,1,0,0,1,0,3,0,2,1,1,0,0
1,887.04,31,0,148.64,0,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1,2,2,0,0,2
1,1423.71,21,0,104.82,0,1,1,0,2,0,1,2,2,3,1,2,1,0,3,0,1,2,0,1,1,3
0,10.5,64,0,23.77,0,0,0,0,1,2,0,2,2,3,0,4,3,3,2,1,1,2,2,1,2,4
1,1385.53,34,0,86.15,0,1,5,2,2,0,0,2,1,1,2,1,0,2,1,1,0,0,0,1,1,2
1,1658.1,57,0,131.5,0,0,1,2,0,0,0,2,0,3,1,1,1,2,1,3,2,3,2,3,0,2
1,1161.29,58,1,18.58,0,0,1,1,1,3,3,3,1,3,1,2,0,0,1,2,0,0,0,1,1,2
0,6.17,33,1,116.99,0,0,2,1,2,1,0,4,0,2,0,1,1,2,0,0,1,3,1,1,1,1
0,111.24,42,0,71.61,0,1,0,0,1,1,1,0,1,2,1,1,2,1,0,3,3,2,4,0,1,2
1,1603.7,28,1,84.43,0,1,1,1,1,0,1,3,0,7,2,3,1,1,2,1,1,2,3,3,0,1
0,65.23,30,1,55.98,0,0,0,2,1,0,1,2,3,3,1,2,2,0,0,1,1,1,1,0,1,2
0,45.83,32,0,87.59,0,0,0,3,0,1,1,2,0,1,0,1,3,2,0,2,1,2,0,1,4,4
1,1109.89,27,0,57.56,0,1,2,0,2,1,0,1,0,7,0,0,3,1,0,1,2,0,0,1,0,0
1,1149,33,0,27.81,0,1,1,3,0,0,0,3,1,0,2,0,2,3,0,1,0,2,0,2,0,3
0,65.28,49,2,28.84,0,0,0,2,1,1,1,2,1,2,0,2,5,1,0,1,1,2,0,0,0,0
1,1355.32,32,0,71.98,0,0,1,1,0,1,0,2,2,1,1,0,2,0,2,2,1,2,5,1,0,3
1,1397.84,56,0,40.24,0,2,4,3,1,0,2,0,0,1,2,0,1,3,3,2,1,2,1,3,0,0
0,123.97,67,1,43.53,0,1,0,0,0,1,1,3,1,3,2,1,0,0,2,1,1,0,1,1,1,2
1,1554.7,20,0,215.04,0,0,1,0,1,4,0,6,0,4,0,3,3,2,1,3,0,3,1,4,2,0
0,0.37,32,1,360.98,0,1,0,0,1,2,2,0,1,3,0,2,2,1,1,1,2,2,1,0,1,0
0,67.73,25,1,27.85,0,0,0,0,0,2,0,1,1,3,1,0,3,1,1,3,0,1,4,0,0,1
1,1047.96,34,0,159.64,1,2,0,1,0,1,1,0,1,4,1,1,0,1,1,3,1,3,1,2,0,0
1,1134.34,45,2,28.95,0,1,0,1,0,1,3,0,1,1,1,1,1,3,0,3,0,2,1,1,1,3
